employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
4569,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,42,3.0,6,0,48,0
20908,Operations,region_24,Bachelor's,f,other,1,30,3.0,2,0,60,1
71968,Technology,region_8,Bachelor's,f,other,1,34,3.0,6,0,80,0
31698,Technology,region_2,Master's & above,f,other,2,40,5.0,7,0,80,0
15940,Procurement,region_2,,m,other,1,43,2.0,6,0,68,0
22352,Operations,region_32,Master's & above,m,other,1,39,3.0,6,0,71,1
12867,Operations,region_15,Bachelor's,f,other,1,38,3.0,10,0,63,0
28116,Technology,region_2,Bachelor's,f,sourcing,1,28,,1,0,81,0
68164,Analytics,region_15,Master's & above,m,sourcing,1,31,3.0,4,0,83,0
48622,Operations,region_22,Master's & above,m,sourcing,1,34,3.0,9,0,60,0
15712,R&D,region_29,Master's & above,m,other,1,32,5.0,2,0,78,0
35279,Operations,region_4,Master's & above,m,sourcing,1,39,2.0,9,0,63,0
66774,Operations,region_21,Bachelor's,f,sourcing,1,43,5.0,12,0,63,0
63564,Technology,region_7,Master's & above,f,sourcing,1,47,3.0,15,0,78,0
30386,Analytics,region_7,Master's & above,m,other,2,35,3.0,7,0,85,0
2660,Sales & Marketing,region_4,Master's & above,m,sourcing,1,36,4.0,6,0,53,0
571,Sales & Marketing,region_30,Bachelor's,m,other,1,26,,1,0,53,0
72022,HR,region_13,Master's & above,m,sourcing,1,35,3.0,3,0,49,0
8719,Sales & Marketing,region_10,Bachelor's,m,other,1,51,4.0,12,0,52,0
48314,Sales & Marketing,region_25,Bachelor's,m,other,1,35,1.0,8,0,48,0
25116,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,27,4.0,6,0,53,0
47001,Sales & Marketing,region_1,Bachelor's,m,other,1,30,5.0,3,0,51,0
41019,Technology,region_13,Bachelor's,m,other,1,29,1.0,5,0,77,0
44705,HR,region_2,Master's & above,f,other,1,41,5.0,6,0,49,0
19651,Technology,region_22,Bachelor's,m,other,2,26,,1,0,78,0
46060,Technology,region_15,Master's & above,m,other,1,41,3.0,16,0,81,0
46715,Sales & Marketing,region_32,Bachelor's,m,other,1,40,1.0,9,0,52,0
59846,Procurement,region_2,Bachelor's,m,other,1,38,2.0,5,0,63,0
72184,Operations,region_13,Bachelor's,m,other,1,42,4.0,7,0,62,0
62636,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,25,3.0,2,0,50,0
2672,Procurement,region_2,Master's & above,f,other,1,35,4.0,9,0,67,0
71775,Sales & Marketing,region_2,Bachelor's,f,other,2,24,3.0,2,0,52,0
18721,Operations,region_22,Bachelor's,m,sourcing,1,26,,1,0,61,0
16281,Sales & Marketing,region_14,Bachelor's,m,other,1,32,4.0,6,0,50,0
56648,Sales & Marketing,region_7,,m,sourcing,1,25,,1,0,48,0
39110,Operations,region_9,,m,other,1,28,3.0,5,0,62,0
35875,Operations,region_8,Bachelor's,f,other,1,35,4.0,7,0,62,0
1570,Operations,region_13,Bachelor's,m,other,1,34,3.0,3,0,68,1
3454,Sales & Marketing,region_2,Master's & above,m,sourcing,2,40,2.0,12,0,49,0
67867,Operations,region_2,Bachelor's,m,other,1,28,5.0,2,0,57,0
53896,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,35,5.0,10,0,49,0
8697,Sales & Marketing,region_22,Master's & above,m,sourcing,1,56,5.0,11,0,49,0
76545,Analytics,region_29,Bachelor's,m,other,1,30,5.0,3,0,84,0
41045,Sales & Marketing,region_27,Bachelor's,m,other,1,33,2.0,3,0,48,0
73845,Sales & Marketing,region_2,Master's & above,f,other,1,38,5.0,9,0,51,0
36233,Sales & Marketing,region_7,,m,sourcing,1,25,3.0,2,1,68,1
67132,Sales & Marketing,region_22,,m,other,1,30,3.0,6,0,50,1
62584,R&D,region_2,Master's & above,m,sourcing,1,36,5.0,3,0,85,0
17158,Operations,region_2,Bachelor's,m,other,1,24,4.0,2,0,65,0
50698,Procurement,region_30,Bachelor's,m,other,1,35,3.0,7,0,68,0
69374,Sales & Marketing,region_22,,m,sourcing,1,27,3.0,4,0,55,0
28741,Analytics,region_7,Bachelor's,m,other,2,55,3.0,17,0,89,0
38240,Procurement,region_13,Bachelor's,m,other,1,27,5.0,5,0,95,1
65518,Sales & Marketing,region_9,Master's & above,m,sourcing,1,31,4.0,3,0,50,0
22767,HR,region_10,Master's & above,m,other,1,31,5.0,7,0,51,1
21995,Operations,region_27,Bachelor's,m,other,1,48,1.0,15,0,57,0
19258,Procurement,region_17,Bachelor's,m,sourcing,1,33,3.0,4,0,65,0
11346,Operations,region_2,Bachelor's,f,other,1,47,3.0,18,0,62,0
54026,Procurement,region_2,Master's & above,f,sourcing,1,44,3.0,10,0,69,0
44984,Sales & Marketing,region_29,Bachelor's,m,other,1,29,5.0,3,0,50,0
51795,Analytics,region_31,Bachelor's,m,sourcing,2,43,4.0,11,0,81,0
6576,Finance,region_13,Bachelor's,f,other,1,24,,1,0,64,0
68989,Sales & Marketing,region_31,Master's & above,m,sourcing,1,36,3.0,2,0,50,0
57425,Sales & Marketing,region_7,Bachelor's,f,other,1,27,5.0,2,1,59,1
46227,Legal,region_22,Bachelor's,f,other,1,27,3.0,4,0,58,0
75319,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,28,3.0,7,0,49,0
6276,Sales & Marketing,region_15,Bachelor's,m,other,1,43,5.0,12,0,50,0
3085,HR,region_2,Bachelor's,f,other,1,25,4.0,1,0,48,0
54002,Technology,region_33,Bachelor's,m,other,1,51,1.0,9,0,80,0
42125,HR,region_2,Bachelor's,f,other,1,41,3.0,6,0,50,0
149,Analytics,region_27,Bachelor's,m,other,1,42,3.0,6,0,84,0
4119,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,25,4.0,2,0,52,0
47218,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,28,,1,0,52,0
55762,Legal,region_12,Bachelor's,m,other,1,25,3.0,1,0,61,0
39391,Sales & Marketing,region_7,Bachelor's,m,other,1,54,3.0,15,0,51,0
48573,HR,region_22,Bachelor's,m,sourcing,1,24,5.0,2,0,51,0
45385,Technology,region_2,Master's & above,m,other,1,52,4.0,16,0,81,0
64387,Sales & Marketing,region_15,Bachelor's,f,other,1,24,2.0,2,0,48,0
23388,Analytics,region_26,Bachelor's,m,other,1,27,4.0,2,0,87,0
7657,Technology,region_7,Bachelor's,m,other,3,28,,1,0,83,0
53626,Technology,region_2,Master's & above,f,other,1,55,4.0,28,0,83,0
27375,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,37,3.0,7,0,54,0
17879,Operations,region_15,Bachelor's,m,other,1,29,5.0,3,0,56,0
70323,Sales & Marketing,region_2,,m,sourcing,1,33,3.0,7,0,50,0
21250,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,35,5.0,7,0,48,0
24696,Analytics,region_22,Bachelor's,m,other,2,32,5.0,6,0,86,0
54154,Sales & Marketing,region_2,Bachelor's,m,other,1,49,3.0,3,0,47,0
34606,Operations,region_2,Bachelor's,m,sourcing,1,52,5.0,18,0,61,0
73649,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,39,1.0,3,0,46,0
76731,Finance,region_2,Bachelor's,f,sourcing,1,38,4.0,9,0,59,0
45464,Operations,region_7,Master's & above,f,sourcing,1,35,2.0,2,0,56,0
70470,Operations,region_20,Bachelor's,m,other,1,44,3.0,15,0,63,0
69852,Legal,region_7,Master's & above,m,other,1,39,3.0,5,0,58,0
1881,Operations,region_4,Bachelor's,f,sourcing,1,39,1.0,10,0,61,0
77777,Analytics,region_20,Bachelor's,m,other,1,29,5.0,5,0,87,0
43442,Finance,region_2,Master's & above,m,other,1,53,3.0,19,0,58,0
39844,Procurement,region_8,Master's & above,m,sourcing,1,31,5.0,5,0,70,0
65660,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,30,4.0,7,0,49,0
56422,Operations,region_2,Bachelor's,f,other,1,60,3.0,6,0,57,0
17771,Procurement,region_26,Bachelor's,f,sourcing,1,39,3.0,2,0,69,0
16858,Procurement,region_26,Bachelor's,f,other,2,33,3.0,4,0,70,0
36084,Legal,region_22,Bachelor's,m,referred,1,29,3.0,4,0,92,1
49903,Sales & Marketing,region_3,Bachelor's,m,other,1,25,4.0,2,0,47,0
20313,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,28,4.0,5,0,49,0
46489,Operations,region_2,Bachelor's,f,other,1,48,3.0,18,0,54,0
65253,Operations,region_15,Bachelor's,f,other,2,41,3.0,3,0,60,0
6058,Analytics,region_2,Bachelor's,m,sourcing,1,43,2.0,13,0,80,0
31099,Sales & Marketing,region_15,,m,sourcing,1,30,4.0,8,0,55,0
21251,Analytics,region_11,Bachelor's,f,other,1,29,,1,0,82,0
59801,Procurement,region_17,Bachelor's,f,other,1,50,3.0,3,0,65,0
15929,Operations,region_15,Master's & above,m,other,1,44,5.0,3,0,61,0
67271,HR,region_22,Bachelor's,f,sourcing,1,33,3.0,6,0,49,0
25179,Sales & Marketing,region_7,Bachelor's,m,other,1,42,1.0,14,0,49,1
48047,Sales & Marketing,region_6,Bachelor's,f,other,1,31,4.0,7,0,53,0
2763,Operations,region_22,Bachelor's,m,sourcing,1,26,4.0,3,0,59,0
68511,Analytics,region_9,Bachelor's,m,other,1,36,5.0,8,0,88,0
16595,Procurement,region_27,Bachelor's,f,sourcing,1,36,4.0,4,0,67,0
49145,Technology,region_2,Master's & above,m,other,2,54,4.0,25,0,82,0
34065,Technology,region_2,Bachelor's,f,sourcing,1,33,4.0,6,0,82,0
4929,Sales & Marketing,region_10,Bachelor's,m,other,1,30,1.0,4,0,53,0
24358,Procurement,region_2,Master's & above,m,sourcing,1,53,5.0,22,0,67,0
38910,Operations,region_22,Bachelor's,f,sourcing,1,34,4.0,6,0,61,0
40924,HR,region_2,Bachelor's,m,sourcing,1,31,,1,0,49,0
46347,Operations,region_3,Bachelor's,m,other,1,33,3.0,7,0,86,1
60239,Technology,region_20,Bachelor's,m,other,1,34,3.0,7,0,75,0
43364,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,30,3.0,5,0,51,0
28938,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,4.0,2,0,45,0
1143,Analytics,region_22,Master's & above,m,other,1,33,4.0,6,0,85,0
14662,Operations,region_7,Master's & above,m,sourcing,1,38,5.0,4,0,60,0
65594,Sales & Marketing,region_7,,m,other,1,30,1.0,5,0,47,0
76908,Operations,region_12,Bachelor's,m,sourcing,1,34,3.0,6,0,59,0
15104,HR,region_31,Master's & above,m,sourcing,1,48,1.0,19,0,54,0
66520,Sales & Marketing,region_22,Bachelor's,m,other,1,35,4.0,4,0,47,0
3513,Operations,region_15,Bachelor's,m,other,1,40,5.0,8,0,57,0
8682,Operations,region_2,Master's & above,f,other,1,37,2.0,10,0,61,0
54049,Sales & Marketing,region_19,Bachelor's,m,other,1,40,5.0,4,0,49,0
47226,Operations,region_2,Bachelor's,f,sourcing,1,53,3.0,25,0,59,0
62947,Procurement,region_7,Master's & above,m,sourcing,1,35,3.0,7,0,78,0
4419,Technology,region_28,Master's & above,f,sourcing,1,41,3.0,8,0,79,0
68472,Analytics,region_22,Bachelor's,m,referred,1,29,1.0,6,0,82,1
71162,R&D,region_22,Bachelor's,m,other,1,28,,1,0,82,0
4355,Finance,region_29,Bachelor's,m,other,1,25,3.0,2,0,52,0
19251,Operations,region_2,Bachelor's,f,sourcing,1,39,2.0,11,0,61,0
34978,Sales & Marketing,region_31,Master's & above,m,other,1,37,1.0,8,0,45,0
14084,Operations,region_16,Bachelor's,m,sourcing,1,36,5.0,3,0,60,0
57942,Operations,region_15,Bachelor's,m,other,1,30,,1,0,63,1
14110,Technology,region_23,Bachelor's,m,sourcing,1,34,3.0,9,0,78,0
34149,Operations,region_26,Bachelor's,m,sourcing,1,25,4.0,3,0,58,0
57620,HR,region_22,Master's & above,m,other,1,38,3.0,7,0,48,0
22520,Operations,region_4,Bachelor's,m,other,1,42,5.0,4,0,63,0
21337,Sales & Marketing,region_15,,m,other,1,44,3.0,17,0,50,0
35168,Operations,region_22,Bachelor's,m,other,1,25,,1,1,57,0
45736,Technology,region_2,Bachelor's,f,sourcing,2,33,2.0,8,0,81,0
25998,Sales & Marketing,region_26,Bachelor's,m,other,1,46,1.0,16,0,53,0
3910,Analytics,region_27,Bachelor's,m,other,1,29,4.0,2,0,84,0
16227,Sales & Marketing,region_2,Master's & above,f,sourcing,1,34,1.0,2,0,65,1
50691,Technology,region_27,Bachelor's,f,other,1,38,1.0,11,0,82,0
66310,Analytics,region_2,Bachelor's,m,other,1,48,4.0,8,0,85,0
69686,Analytics,region_22,Bachelor's,m,sourcing,3,28,5.0,7,0,84,1
30697,Operations,region_15,Bachelor's,f,other,1,27,5.0,4,0,59,0
27925,Operations,region_5,Bachelor's,m,sourcing,1,34,3.0,10,0,58,0
54155,Analytics,region_7,Bachelor's,m,other,1,39,3.0,11,0,83,0
15845,Procurement,region_2,Bachelor's,m,sourcing,2,46,3.0,4,0,70,0
41268,Sales & Marketing,region_6,Bachelor's,m,other,1,24,2.0,2,0,52,0
13340,Sales & Marketing,region_11,Bachelor's,m,other,1,32,2.0,6,0,47,0
25582,Technology,region_26,Bachelor's,m,sourcing,1,48,5.0,19,0,78,1
48947,Operations,region_25,Bachelor's,f,sourcing,1,30,3.0,2,0,61,0
3633,Sales & Marketing,region_7,Master's & above,m,other,1,45,5.0,16,0,49,0
17931,Legal,region_22,Bachelor's,m,other,1,29,3.0,3,0,60,0
23921,Operations,region_15,Bachelor's,m,other,1,34,5.0,2,0,67,0
7505,R&D,region_26,Bachelor's,m,sourcing,1,35,3.0,2,0,81,0
61480,Sales & Marketing,region_4,Bachelor's,m,other,1,37,5.0,5,0,48,0
11095,Operations,region_13,Bachelor's,f,sourcing,1,29,3.0,5,0,58,0
50860,Sales & Marketing,region_2,,m,other,1,57,1.0,28,0,46,0
63151,Technology,region_2,Master's & above,m,sourcing,1,50,4.0,16,0,83,0
19195,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,40,5.0,4,0,48,0
18116,Operations,region_27,Bachelor's,m,other,1,36,5.0,3,0,58,0
54343,Technology,region_7,Below Secondary,m,other,3,24,4.0,2,0,78,0
53912,Technology,region_7,Bachelor's,f,other,1,39,4.0,13,0,82,0
46052,Sales & Marketing,region_34,Bachelor's,m,sourcing,3,27,,1,1,50,0
33543,Operations,region_4,Bachelor's,f,sourcing,1,27,3.0,2,0,57,0
76687,Analytics,region_32,Bachelor's,m,other,1,30,5.0,7,0,85,0
45640,Operations,region_2,Bachelor's,f,other,1,38,5.0,3,0,63,0
60877,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,34,4.0,8,0,47,0
47279,Analytics,region_34,Bachelor's,m,sourcing,1,30,1.0,4,0,82,0
49215,Analytics,region_32,Bachelor's,m,other,1,28,4.0,6,0,82,0
47620,Procurement,region_2,Below Secondary,m,other,1,20,,1,0,70,0
75604,Sales & Marketing,region_2,,m,other,1,48,3.0,21,0,48,0
53534,Sales & Marketing,region_30,Bachelor's,m,other,1,29,3.0,4,0,49,0
42055,Technology,region_26,Bachelor's,m,other,1,33,4.0,7,0,77,0
9729,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,24,,1,0,48,0
791,Procurement,region_2,Bachelor's,f,other,1,31,4.0,4,0,69,0
68739,Operations,region_2,Bachelor's,f,other,2,57,3.0,14,0,61,0
55279,Sales & Marketing,region_6,Bachelor's,m,other,1,35,1.0,8,0,50,0
34684,Procurement,region_2,Bachelor's,m,sourcing,1,37,4.0,3,0,66,0
49980,Operations,region_5,Bachelor's,f,other,1,31,4.0,3,0,66,0
62156,Technology,region_2,Bachelor's,f,other,1,28,3.0,2,0,79,0
48438,HR,region_13,Bachelor's,m,sourcing,1,27,1.0,1,0,47,0
62017,HR,region_2,Bachelor's,m,other,1,30,,1,0,49,0
77174,Operations,region_22,Bachelor's,f,other,1,37,2.0,8,0,59,0
24455,Operations,region_7,Master's & above,f,other,1,33,4.0,8,0,60,0
49781,Operations,region_29,Bachelor's,m,other,1,39,1.0,8,0,64,0
16553,R&D,region_2,Master's & above,m,sourcing,1,38,3.0,8,0,80,0
57697,Procurement,region_15,Master's & above,f,sourcing,1,32,5.0,2,0,75,0
71190,Procurement,region_11,Bachelor's,f,sourcing,1,30,3.0,5,0,73,0
49857,Operations,region_7,Bachelor's,f,other,1,29,4.0,3,0,59,0
47478,Sales & Marketing,region_15,,m,sourcing,1,40,1.0,15,0,47,0
62082,Operations,region_2,Master's & above,f,other,1,45,1.0,16,0,57,0
33344,Procurement,region_30,Bachelor's,m,other,1,29,,1,0,71,0
54857,Operations,region_4,Bachelor's,f,other,1,31,4.0,5,0,57,0
48459,Finance,region_20,Bachelor's,m,sourcing,1,29,3.0,3,0,55,0
13948,Procurement,region_2,Master's & above,f,sourcing,8,43,4.0,3,0,72,0
32338,Sales & Marketing,region_4,Master's & above,m,other,1,37,1.0,8,0,48,0
59307,Operations,region_17,Bachelor's,m,other,1,29,4.0,1,0,63,0
67598,Procurement,region_26,Bachelor's,f,sourcing,1,29,5.0,3,0,69,0
40701,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,35,5.0,8,1,91,1
34996,Sales & Marketing,region_21,Bachelor's,m,other,3,28,,1,0,48,0
76406,Sales & Marketing,region_31,Master's & above,m,sourcing,1,39,5.0,8,0,52,0
35921,Operations,region_22,Bachelor's,f,sourcing,1,28,1.0,4,0,60,0
58487,Sales & Marketing,region_22,Bachelor's,f,other,1,40,4.0,7,0,47,0
65338,Analytics,region_32,Bachelor's,m,other,1,27,3.0,1,0,84,0
67401,HR,region_32,Bachelor's,m,other,1,26,4.0,3,0,48,0
35940,Technology,region_7,Bachelor's,m,sourcing,1,30,3.0,5,0,79,0
34664,R&D,region_22,Master's & above,m,sourcing,1,30,3.0,2,0,83,0
2876,Analytics,region_22,Master's & above,m,sourcing,1,30,3.0,3,0,83,0
53971,Sales & Marketing,region_2,Master's & above,m,other,1,38,3.0,11,0,52,0
68816,Procurement,region_27,Master's & above,f,sourcing,1,35,5.0,3,0,67,1
70536,Sales & Marketing,region_2,Bachelor's,m,other,1,42,3.0,7,0,48,0
41488,Technology,region_2,Master's & above,f,other,1,36,3.0,2,0,78,0
26097,Sales & Marketing,region_25,Master's & above,m,other,1,34,5.0,7,0,51,1
58683,Operations,region_2,Master's & above,f,other,1,42,5.0,6,0,64,0
55542,Technology,region_2,Bachelor's,f,other,1,35,1.0,3,0,81,0
56101,Sales & Marketing,region_2,Bachelor's,f,other,1,42,3.0,5,0,46,0
69794,R&D,region_4,Master's & above,m,sourcing,2,40,5.0,5,0,86,0
56282,Operations,region_16,Master's & above,f,sourcing,2,40,2.0,2,0,59,0
39895,Technology,region_24,Master's & above,f,other,1,39,3.0,6,0,78,0
54423,Procurement,region_20,Bachelor's,f,sourcing,1,33,3.0,8,0,71,0
62418,Procurement,region_17,Bachelor's,m,other,1,42,3.0,3,0,69,0
67976,Technology,region_22,Master's & above,f,other,1,41,3.0,6,0,78,0
59271,Legal,region_2,Bachelor's,m,sourcing,1,48,5.0,3,0,62,0
26803,Procurement,region_7,Master's & above,f,sourcing,1,37,3.0,8,0,71,0
31117,Sales & Marketing,region_27,Bachelor's,m,other,2,32,4.0,7,0,83,1
12045,Sales & Marketing,region_14,Bachelor's,m,other,1,32,5.0,3,0,51,0
71680,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,30,4.0,2,0,49,0
16345,Procurement,region_2,Master's & above,m,other,1,50,3.0,4,0,70,0
52233,Operations,region_4,Bachelor's,m,sourcing,1,36,5.0,5,0,59,0
9032,Sales & Marketing,region_23,Bachelor's,m,other,1,31,,1,0,53,0
2252,Operations,region_32,Bachelor's,f,sourcing,1,27,3.0,6,0,64,0
6212,Technology,region_22,Master's & above,f,other,1,35,1.0,7,0,82,0
19173,Sales & Marketing,region_7,Master's & above,m,sourcing,1,33,5.0,7,1,90,1
41278,Procurement,region_13,Bachelor's,m,other,1,32,2.0,6,0,71,0
849,Technology,region_2,Bachelor's,f,sourcing,3,30,3.0,6,0,81,0
76090,Legal,region_7,Master's & above,m,sourcing,1,39,4.0,10,0,59,0
48985,Technology,region_2,Master's & above,f,sourcing,1,56,3.0,7,0,82,0
34513,Operations,region_4,Bachelor's,m,other,1,39,4.0,7,0,65,0
31020,Analytics,region_1,Bachelor's,m,other,1,29,2.0,3,0,84,0
61382,Sales & Marketing,region_2,,m,other,1,33,4.0,10,0,48,0
21489,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,31,3.0,7,0,48,0
28507,Sales & Marketing,region_7,,m,sourcing,1,36,4.0,2,0,50,0
69152,Operations,region_13,Master's & above,f,other,1,35,5.0,10,0,68,1
55748,Analytics,region_15,Bachelor's,m,sourcing,1,38,3.0,8,0,84,0
73086,Sales & Marketing,region_2,Bachelor's,m,other,1,41,5.0,5,0,51,0
10926,Sales & Marketing,region_7,Bachelor's,m,other,1,42,5.0,4,0,51,0
8608,Procurement,region_22,Bachelor's,m,sourcing,2,30,3.0,6,0,72,0
41353,Technology,region_22,,m,other,1,29,4.0,2,0,76,0
69958,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,40,3.0,3,0,49,0
53826,Sales & Marketing,region_1,Master's & above,m,other,2,33,1.0,4,0,50,0
75772,Operations,region_2,Bachelor's,m,other,1,60,4.0,8,1,61,1
5191,Analytics,region_9,Bachelor's,m,other,3,32,3.0,4,0,81,0
7471,Technology,region_29,Bachelor's,f,other,1,30,3.0,8,0,84,0
75345,Procurement,region_19,Bachelor's,m,sourcing,1,33,2.0,4,0,69,0
72374,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,4.0,6,0,48,0
4863,Sales & Marketing,region_16,,m,sourcing,2,25,2.0,2,0,55,0
51333,Operations,region_34,Bachelor's,m,other,1,29,5.0,5,0,59,0
1104,Analytics,region_22,Bachelor's,m,sourcing,3,30,5.0,2,0,83,0
8515,Procurement,region_23,Master's & above,m,other,2,40,4.0,4,0,69,0
74482,Technology,region_22,Master's & above,m,other,1,29,5.0,3,1,85,1
17111,Procurement,region_31,Bachelor's,m,sourcing,1,36,3.0,9,0,71,0
5999,Procurement,region_22,Master's & above,m,sourcing,1,33,3.0,7,0,74,0
62253,Finance,region_2,Bachelor's,m,sourcing,1,34,3.0,9,0,64,0
45349,Operations,region_7,Bachelor's,f,sourcing,1,31,5.0,3,0,57,0
17867,HR,region_2,Master's & above,m,other,1,43,3.0,8,0,47,0
15422,HR,region_15,Master's & above,m,sourcing,1,34,1.0,6,0,47,0
14744,Analytics,region_2,Bachelor's,m,other,1,27,3.0,3,0,84,0
35715,Legal,region_22,Master's & above,m,sourcing,1,38,3.0,9,0,56,0
12635,Operations,region_2,Bachelor's,m,other,1,31,4.0,6,0,61,0
47261,Finance,region_15,Bachelor's,m,other,1,39,4.0,3,0,60,0
41379,Procurement,region_26,Bachelor's,m,other,1,30,3.0,5,0,69,0
47168,Sales & Marketing,region_3,Master's & above,m,other,1,33,5.0,2,0,92,1
21801,Technology,region_28,Master's & above,f,other,1,31,4.0,7,0,78,0
244,Operations,region_2,Bachelor's,m,sourcing,1,50,3.0,25,0,61,0
40895,Technology,region_2,Master's & above,f,other,1,34,4.0,7,0,83,0
10624,Procurement,region_7,Master's & above,f,other,1,39,3.0,5,0,69,0
55365,Operations,region_8,Bachelor's,m,sourcing,1,31,3.0,2,0,62,0
3587,Operations,region_33,Bachelor's,m,sourcing,1,27,4.0,5,0,55,0
35898,Operations,region_2,Bachelor's,f,other,1,47,4.0,13,0,62,0
34705,Procurement,region_16,Bachelor's,f,sourcing,1,36,5.0,9,0,73,0
38323,Analytics,region_29,Bachelor's,m,sourcing,1,26,3.0,2,0,89,0
22889,Sales & Marketing,region_26,Master's & above,m,other,1,48,4.0,7,0,51,0
52414,Sales & Marketing,region_7,,m,other,1,28,5.0,5,0,52,0
73606,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,1.0,6,0,50,0
61615,Sales & Marketing,region_2,Master's & above,m,other,2,55,2.0,19,0,48,0
19152,Sales & Marketing,region_25,Bachelor's,m,other,1,36,5.0,7,0,54,0
9901,Sales & Marketing,region_16,Bachelor's,m,other,1,53,3.0,12,0,48,0
55843,Sales & Marketing,region_27,Bachelor's,m,other,2,28,3.0,4,0,51,0
67143,Procurement,region_13,Bachelor's,f,other,1,44,3.0,17,0,67,0
23620,Finance,region_2,Below Secondary,m,other,2,24,,1,0,63,0
67920,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,3.0,4,0,50,0
54960,Operations,region_22,Bachelor's,m,sourcing,1,44,4.0,12,0,62,0
42312,Technology,region_22,Master's & above,m,other,1,35,3.0,4,0,78,0
58257,Technology,region_25,Bachelor's,f,sourcing,1,28,4.0,5,0,78,0
76172,Finance,region_2,Bachelor's,m,other,1,41,3.0,6,0,58,0
33774,Analytics,region_31,Bachelor's,m,other,1,24,3.0,2,0,81,0
37092,Sales & Marketing,region_7,,m,sourcing,2,29,1.0,4,0,49,0
38207,Legal,region_7,Bachelor's,m,sourcing,1,31,5.0,3,0,63,0
